PPMI_3369,SI918-SI922,PPMI_WES,PPMI_3369^SI918-SI922^PPMI_WES.SN987^179^C3YM8ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3369^SI918-SI922^PPMI_WES
PPMI_3369,SI918-SI922,PPMI_WES,PPMI_3369^SI918-SI922^PPMI_WES.SN987^179^C3YM8ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3369^SI918-SI922^PPMI_WES
PPMI_3369,SI918-SI922,PPMI_WES,PPMI_3369^SI918-SI922^PPMI_WES.SN987^179^C3YM8ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3369^SI918-SI922^PPMI_WES
PPMI_3370,SI126-SI124,PPMI_WES,PPMI_3370^SI126-SI124^PPMI_WES.SN159^547^C4D64ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3370^SI126-SI124^PPMI_WES
PPMI_3370,SI126-SI124,PPMI_WES,PPMI_3370^SI126-SI124^PPMI_WES.SN159^547^C4D64ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3370^SI126-SI124^PPMI_WES
PPMI_3370,SI126-SI124,PPMI_WES,PPMI_3370^SI126-SI124^PPMI_WES.SN159^547^C4D64ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3370^SI126-SI124^PPMI_WES
PPMI_3370,SI126-SI124,PPMI_WES,PPMI_3370^SI126-SI124^PPMI_WES.SN159^547^C4D64ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3370^SI126-SI124^PPMI_WES
PPMI_3371,SI1074-SI1048,PPMI_WES,PPMI_3371^SI1074-SI1048^PPMI_WES.SN987^183^C49AAACXX^7,r1.fq.bz2,r2.fq.bz2,PPMI_3371^SI1074-SI1048^PPMI_WES
PPMI_3371,SI1403-SI1361,PPMI_WES,PPMI_3371^SI1403-SI1361^PPMI_WES.SN987^195^C4HKRACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3371^SI1403-SI1361^PPMI_WES
PPMI_3371,SI1823-SI1818,PPMI_WES,PPMI_3371^SI1823-SI1818^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3371^SI1823-SI1818^PPMI_WES
PPMI_3371,SI1823-SI1818,PPMI_WES,PPMI_3371^SI1823-SI1818^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3371^SI1823-SI1818^PPMI_WES
PPMI_3371,SI1823-SI1818,PPMI_WES,PPMI_3371^SI1823-SI1818^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3371^SI1823-SI1818^PPMI_WES
PPMI_3371,SI1823-SI1818,PPMI_WES,PPMI_3371^SI1823-SI1818^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3371^SI1823-SI1818^PPMI_WES
PPMI_3371,SI988-SI975,PPMI_WES,PPMI_3371^SI988-SI975^PPMI_WES.SN987^181^C4223ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3371^SI988-SI975^PPMI_WES
PPMI_3371,SI988-SI975,PPMI_WES,PPMI_3371^SI988-SI975^PPMI_WES.SN987^181^C4223ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3371^SI988-SI975^PPMI_WES
PPMI_3372,SI1019-SI1040,PPMI_WES,PPMI_3372^SI1019-SI1040^PPMI_WES.SN987^183^C49AAACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3372^SI1019-SI1040^PPMI_WES
PPMI_3372,SI1019-SI1040,PPMI_WES,PPMI_3372^SI1019-SI1040^PPMI_WES.SN987^183^C49AAACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3372^SI1019-SI1040^PPMI_WES
PPMI_3372,SI1019-SI1040,PPMI_WES,PPMI_3372^SI1019-SI1040^PPMI_WES.SN987^183^C49AAACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3372^SI1019-SI1040^PPMI_WES
PPMI_3372,SI1311-SI1351,PPMI_WES,PPMI_3372^SI1311-SI1351^PPMI_WES.SN987^195^C4HKRACXX^2,r1.fq.bz2,r2.fq.bz2,PPMI_3372^SI1311-SI1351^PPMI_WES
PPMI_3372,SI1803-SI1815,PPMI_WES,PPMI_3372^SI1803-SI1815^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3372^SI1803-SI1815^PPMI_WES
PPMI_3372,SI1803-SI1815,PPMI_WES,PPMI_3372^SI1803-SI1815^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3372^SI1803-SI1815^PPMI_WES
PPMI_3372,SI1803-SI1815,PPMI_WES,PPMI_3372^SI1803-SI1815^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3372^SI1803-SI1815^PPMI_WES
PPMI_3372,SI1803-SI1815,PPMI_WES,PPMI_3372^SI1803-SI1815^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3372^SI1803-SI1815^PPMI_WES
PPMI_3373,SI1065-SI1014,PPMI_WES,PPMI_3373^SI1065-SI1014^PPMI_WES.SN987^183^C49AAACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3373^SI1065-SI1014^PPMI_WES
PPMI_3373,SI1065-SI1014,PPMI_WES,PPMI_3373^SI1065-SI1014^PPMI_WES.SN987^183^C49AAACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3373^SI1065-SI1014^PPMI_WES
PPMI_3373,SI1065-SI1014,PPMI_WES,PPMI_3373^SI1065-SI1014^PPMI_WES.SN987^183^C49AAACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3373^SI1065-SI1014^PPMI_WES
PPMI_3373,SI1394-SI1300,PPMI_WES,PPMI_3373^SI1394-SI1300^PPMI_WES.SN987^195^C4HKRACXX^3,r1.fq.bz2,r2.fq.bz2,PPMI_3373^SI1394-SI1300^PPMI_WES
PPMI_3374,SI347-SI346,PPMI_WES,PPMI_3374^SI347-SI346^PPMI_WES.SN987^196^C4J37ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3374^SI347-SI346^PPMI_WES
PPMI_3374,SI347-SI346,PPMI_WES,PPMI_3374^SI347-SI346^PPMI_WES.SN987^196^C4J37ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3374^SI347-SI346^PPMI_WES
PPMI_3374,SI347-SI346,PPMI_WES,PPMI_3374^SI347-SI346^PPMI_WES.SN987^196^C4J37ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3374^SI347-SI346^PPMI_WES
PPMI_3374,SI347-SI346,PPMI_WES,PPMI_3374^SI347-SI346^PPMI_WES.SN987^196^C4J37ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3374^SI347-SI346^PPMI_WES
PPMI_3375,SI146-SI121,PPMI_WES,PPMI_3375^SI146-SI121^PPMI_WES.SN159^547^C4D64ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3375^SI146-SI121^PPMI_WES
PPMI_3375,SI146-SI121,PPMI_WES,PPMI_3375^SI146-SI121^PPMI_WES.SN159^547^C4D64ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3375^SI146-SI121^PPMI_WES
PPMI_3375,SI146-SI121,PPMI_WES,PPMI_3375^SI146-SI121^PPMI_WES.SN159^547^C4D64ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3375^SI146-SI121^PPMI_WES
PPMI_3375,SI146-SI121,PPMI_WES,PPMI_3375^SI146-SI121^PPMI_WES.SN159^547^C4D64ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3375^SI146-SI121^PPMI_WES
PPMI_3376,SI185-SI165,PPMI_WES,PPMI_3376^SI185-SI165^PPMI_WES.SN987^188^C4E91ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3376^SI185-SI165^PPMI_WES
PPMI_3376,SI185-SI165,PPMI_WES,PPMI_3376^SI185-SI165^PPMI_WES.SN987^188^C4E91ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3376^SI185-SI165^PPMI_WES
PPMI_3376,SI185-SI165,PPMI_WES,PPMI_3376^SI185-SI165^PPMI_WES.SN987^188^C4E91ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3376^SI185-SI165^PPMI_WES
PPMI_3376,SI185-SI165,PPMI_WES,PPMI_3376^SI185-SI165^PPMI_WES.SN987^188^C4E91ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3376^SI185-SI165^PPMI_WES
PPMI_3377,SI229-SI218,PPMI_WES,PPMI_3377^SI229-SI218^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3377^SI229-SI218^PPMI_WES
PPMI_3377,SI229-SI218,PPMI_WES,PPMI_3377^SI229-SI218^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3377^SI229-SI218^PPMI_WES
PPMI_3377,SI229-SI218,PPMI_WES,PPMI_3377^SI229-SI218^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3377^SI229-SI218^PPMI_WES
PPMI_3377,SI229-SI218,PPMI_WES,PPMI_3377^SI229-SI218^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3377^SI229-SI218^PPMI_WES
PPMI_3378,SI200-SI223,PPMI_WES,PPMI_3378^SI200-SI223^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3378^SI200-SI223^PPMI_WES
PPMI_3378,SI200-SI223,PPMI_WES,PPMI_3378^SI200-SI223^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3378^SI200-SI223^PPMI_WES
PPMI_3378,SI200-SI223,PPMI_WES,PPMI_3378^SI200-SI223^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3378^SI200-SI223^PPMI_WES
PPMI_3378,SI200-SI223,PPMI_WES,PPMI_3378^SI200-SI223^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3378^SI200-SI223^PPMI_WES
PPMI_3380,SI224-SI196,PPMI_WES,PPMI_3380^SI224-SI196^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3380^SI224-SI196^PPMI_WES
PPMI_3380,SI224-SI196,PPMI_WES,PPMI_3380^SI224-SI196^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3380^SI224-SI196^PPMI_WES
PPMI_3380,SI224-SI196,PPMI_WES,PPMI_3380^SI224-SI196^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3380^SI224-SI196^PPMI_WES
PPMI_3380,SI224-SI196,PPMI_WES,PPMI_3380^SI224-SI196^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3380^SI224-SI196^PPMI_WES
PPMI_3380,SI268-SI239,PPMI_WES,PPMI_3380^SI268-SI239^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3380^SI268-SI239^PPMI_WES
PPMI_3380,SI268-SI239,PPMI_WES,PPMI_3380^SI268-SI239^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3380^SI268-SI239^PPMI_WES
PPMI_3380,SI268-SI239,PPMI_WES,PPMI_3380^SI268-SI239^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3380^SI268-SI239^PPMI_WES
PPMI_3380,SI268-SI239,PPMI_WES,PPMI_3380^SI268-SI239^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3380^SI268-SI239^PPMI_WES
PPMI_3381,SI1180-SI1178,PPMI_WES,PPMI_3381^SI1180-SI1178^PPMI_WES.SN987^189^C4GYAACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3381^SI1180-SI1178^PPMI_WES
PPMI_3381,SI1180-SI1178,PPMI_WES,PPMI_3381^SI1180-SI1178^PPMI_WES.SN987^189^C4GYAACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3381^SI1180-SI1178^PPMI_WES
PPMI_3381,SI1180-SI1178,PPMI_WES,PPMI_3381^SI1180-SI1178^PPMI_WES.SN987^189^C4GYAACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3381^SI1180-SI1178^PPMI_WES
PPMI_3381,SI1180-SI1178,PPMI_WES,PPMI_3381^SI1180-SI1178^PPMI_WES.SN987^189^C4GYAACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3381^SI1180-SI1178^PPMI_WES
PPMI_3383,SI265-SI242,PPMI_WES,PPMI_3383^SI265-SI242^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3383^SI265-SI242^PPMI_WES
PPMI_3383,SI265-SI242,PPMI_WES,PPMI_3383^SI265-SI242^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3383^SI265-SI242^PPMI_WES
PPMI_3383,SI265-SI242,PPMI_WES,PPMI_3383^SI265-SI242^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3383^SI265-SI242^PPMI_WES
PPMI_3383,SI265-SI242,PPMI_WES,PPMI_3383^SI265-SI242^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3383^SI265-SI242^PPMI_WES
PPMI_3385,SI313-SI289,PPMI_WES,PPMI_3385^SI313-SI289^PPMI_WES.SN987^200^C4HV0ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3385^SI313-SI289^PPMI_WES
PPMI_3385,SI313-SI289,PPMI_WES,PPMI_3385^SI313-SI289^PPMI_WES.SN987^200^C4HV0ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3385^SI313-SI289^PPMI_WES
PPMI_3385,SI313-SI289,PPMI_WES,PPMI_3385^SI313-SI289^PPMI_WES.SN987^200^C4HV0ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3385^SI313-SI289^PPMI_WES
PPMI_3385,SI313-SI289,PPMI_WES,PPMI_3385^SI313-SI289^PPMI_WES.SN987^200^C4HV0ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3385^SI313-SI289^PPMI_WES
PPMI_3386,SI1511-SI1508,PPMI_WES,PPMI_3386^SI1511-SI1508^PPMI_WES.HWI-ST159^561^BC4HUUACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3386^SI1511-SI1508^PPMI_WES
PPMI_3386,SI1511-SI1508,PPMI_WES,PPMI_3386^SI1511-SI1508^PPMI_WES.HWI-ST159^561^BC4HUUACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3386^SI1511-SI1508^PPMI_WES
PPMI_3386,SI1511-SI1508,PPMI_WES,PPMI_3386^SI1511-SI1508^PPMI_WES.HWI-ST159^561^BC4HUUACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3386^SI1511-SI1508^PPMI_WES
PPMI_3386,SI1511-SI1508,PPMI_WES,PPMI_3386^SI1511-SI1508^PPMI_WES.HWI-ST159^561^BC4HUUACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3386^SI1511-SI1508^PPMI_WES
PPMI_3387,SI1512-SI1530,PPMI_WES,PPMI_3387^SI1512-SI1530^PPMI_WES.HWI-ST159^561^BC4HUUACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3387^SI1512-SI1530^PPMI_WES
PPMI_3387,SI1512-SI1530,PPMI_WES,PPMI_3387^SI1512-SI1530^PPMI_WES.HWI-ST159^561^BC4HUUACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3387^SI1512-SI1530^PPMI_WES
PPMI_3387,SI1512-SI1530,PPMI_WES,PPMI_3387^SI1512-SI1530^PPMI_WES.HWI-ST159^561^BC4HUUACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3387^SI1512-SI1530^PPMI_WES
PPMI_3387,SI1512-SI1530,PPMI_WES,PPMI_3387^SI1512-SI1530^PPMI_WES.HWI-ST159^561^BC4HUUACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3387^SI1512-SI1530^PPMI_WES
PPMI_3389,SI1786-SI1785,PPMI_WES,PPMI_3389^SI1786-SI1785^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3389^SI1786-SI1785^PPMI_WES
PPMI_3389,SI1786-SI1785,PPMI_WES,PPMI_3389^SI1786-SI1785^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3389^SI1786-SI1785^PPMI_WES
PPMI_3389,SI1786-SI1785,PPMI_WES,PPMI_3389^SI1786-SI1785^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3389^SI1786-SI1785^PPMI_WES
PPMI_3389,SI1786-SI1785,PPMI_WES,PPMI_3389^SI1786-SI1785^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3389^SI1786-SI1785^PPMI_WES
PPMI_3390,SI1784-SI1774,PPMI_WES,PPMI_3390^SI1784-SI1774^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3390^SI1784-SI1774^PPMI_WES
PPMI_3390,SI1784-SI1774,PPMI_WES,PPMI_3390^SI1784-SI1774^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3390^SI1784-SI1774^PPMI_WES
PPMI_3390,SI1784-SI1774,PPMI_WES,PPMI_3390^SI1784-SI1774^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3390^SI1784-SI1774^PPMI_WES
PPMI_3390,SI1784-SI1774,PPMI_WES,PPMI_3390^SI1784-SI1774^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3390^SI1784-SI1774^PPMI_WES
PPMI_3392,SI1254-SI1274,PPMI_WES,PPMI_3392^SI1254-SI1274^PPMI_WES.SN987^187^C4H20ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3392^SI1254-SI1274^PPMI_WES
PPMI_3392,SI1254-SI1274,PPMI_WES,PPMI_3392^SI1254-SI1274^PPMI_WES.SN987^187^C4H20ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3392^SI1254-SI1274^PPMI_WES
PPMI_3392,SI1254-SI1274,PPMI_WES,PPMI_3392^SI1254-SI1274^PPMI_WES.SN987^187^C4H20ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3392^SI1254-SI1274^PPMI_WES
PPMI_3392,SI1254-SI1274,PPMI_WES,PPMI_3392^SI1254-SI1274^PPMI_WES.SN987^187^C4H20ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3392^SI1254-SI1274^PPMI_WES
PPMI_3400,SI16-SI15,PPMI_WES,PPMI_3400^SI16-SI15^PPMI_WES.SN987^168^C2NHHACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3400^SI16-SI15^PPMI_WES
PPMI_3400,SI16-SI15,PPMI_WES,PPMI_3400^SI16-SI15^PPMI_WES.SN987^168^C2NHHACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3400^SI16-SI15^PPMI_WES
PPMI_3400,SI16-SI15,PPMI_WES,PPMI_3400^SI16-SI15^PPMI_WES.SN987^168^C2NHHACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3400^SI16-SI15^PPMI_WES
PPMI_3400,SI467-SI466,PPMI_WES,PPMI_3400^SI467-SI466^PPMI_WES.SN159^554^C4VK0ACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3400^SI467-SI466^PPMI_WES
PPMI_3401,SI427-SI485,PPMI_WES,PPMI_3401^SI427-SI485^PPMI_WES.SN159^554^C4VK0ACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3401^SI427-SI485^PPMI_WES
PPMI_3401,SI4-SI21,PPMI_WES,PPMI_3401^SI4-SI21^PPMI_WES.SN987^168^C2NHHACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3401^SI4-SI21^PPMI_WES
PPMI_3401,SI4-SI21,PPMI_WES,PPMI_3401^SI4-SI21^PPMI_WES.SN987^168^C2NHHACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3401^SI4-SI21^PPMI_WES
PPMI_3401,SI4-SI21,PPMI_WES,PPMI_3401^SI4-SI21^PPMI_WES.SN987^168^C2NHHACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3401^SI4-SI21^PPMI_WES
PPMI_3402,SI23-SI20,PPMI_WES,PPMI_3402^SI23-SI20^PPMI_WES.SN987^168^C2NHHACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3402^SI23-SI20^PPMI_WES
PPMI_3402,SI23-SI20,PPMI_WES,PPMI_3402^SI23-SI20^PPMI_WES.SN987^168^C2NHHACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3402^SI23-SI20^PPMI_WES
PPMI_3402,SI23-SI20,PPMI_WES,PPMI_3402^SI23-SI20^PPMI_WES.SN987^168^C2NHHACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3402^SI23-SI20^PPMI_WES
PPMI_3402,SI492-SI484,PPMI_WES,PPMI_3402^SI492-SI484^PPMI_WES.SN159^554^C4VK0ACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3402^SI492-SI484^PPMI_WES
PPMI_3403,SI29-SI7,PPMI_WES,PPMI_3403^SI29-SI7^PPMI_WES.SN987^168^C2NHHACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3403^SI29-SI7^PPMI_WES
PPMI_3403,SI29-SI7,PPMI_WES,PPMI_3403^SI29-SI7^PPMI_WES.SN987^168^C2NHHACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3403^SI29-SI7^PPMI_WES
PPMI_3403,SI29-SI7,PPMI_WES,PPMI_3403^SI29-SI7^PPMI_WES.SN987^168^C2NHHACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3403^SI29-SI7^PPMI_WES
PPMI_3403,SI526-SI436,PPMI_WES,PPMI_3403^SI526-SI436^PPMI_WES.SN159^554^C4VK0ACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3403^SI526-SI436^PPMI_WES
PPMI_3404,SI35-SI36,PPMI_WES,PPMI_3404^SI35-SI36^PPMI_WES.SN987^168^C2NHHACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3404^SI35-SI36^PPMI_WES
PPMI_3404,SI35-SI36,PPMI_WES,PPMI_3404^SI35-SI36^PPMI_WES.SN987^168^C2NHHACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3404^SI35-SI36^PPMI_WES
PPMI_3404,SI35-SI36,PPMI_WES,PPMI_3404^SI35-SI36^PPMI_WES.SN987^168^C2NHHACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3404^SI35-SI36^PPMI_WES
PPMI_3404,SI557-SI560,PPMI_WES,PPMI_3404^SI557-SI560^PPMI_WES.SN159^554^C4VK0ACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3404^SI557-SI560^PPMI_WES
PPMI_3406,SI25-SI6,PPMI_WES,PPMI_3406^SI25-SI6^PPMI_WES.SN987^168^C2NHHACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3406^SI25-SI6^PPMI_WES
PPMI_3406,SI25-SI6,PPMI_WES,PPMI_3406^SI25-SI6^PPMI_WES.SN987^168^C2NHHACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3406^SI25-SI6^PPMI_WES
PPMI_3406,SI25-SI6,PPMI_WES,PPMI_3406^SI25-SI6^PPMI_WES.SN987^168^C2NHHACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3406^SI25-SI6^PPMI_WES
PPMI_3406,SI516-SI434,PPMI_WES,PPMI_3406^SI516-SI434^PPMI_WES.SN159^554^C4VK0ACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3406^SI516-SI434^PPMI_WES
PPMI_3407,SI40-SI32,PPMI_WES,PPMI_3407^SI40-SI32^PPMI_WES.SN987^168^C2NHHACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3407^SI40-SI32^PPMI_WES
PPMI_3407,SI40-SI32,PPMI_WES,PPMI_3407^SI40-SI32^PPMI_WES.SN987^168^C2NHHACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3407^SI40-SI32^PPMI_WES
PPMI_3407,SI40-SI32,PPMI_WES,PPMI_3407^SI40-SI32^PPMI_WES.SN987^168^C2NHHACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3407^SI40-SI32^PPMI_WES
PPMI_3407,SI579-SI536,PPMI_WES,PPMI_3407^SI579-SI536^PPMI_WES.SN159^554^C4VK0ACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3407^SI579-SI536^PPMI_WES
PPMI_3408,SI429-SI419,PPMI_WES,PPMI_3408^SI429-SI419^PPMI_WES.SN159^554^C4VK0ACXX^2,r1.fq.bz2,r2.fq.bz2,PPMI_3408^SI429-SI419^PPMI_WES
PPMI_3408,SI590-SI587,PPMI_WES,PPMI_3408^SI590-SI587^PPMI_WES.HWI-ST987^204^AC5BHJACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3408^SI590-SI587^PPMI_WES
PPMI_3408,SI590-SI587,PPMI_WES,PPMI_3408^SI590-SI587^PPMI_WES.HWI-ST987^204^AC5BHJACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3408^SI590-SI587^PPMI_WES
PPMI_3408,SI590-SI587,PPMI_WES,PPMI_3408^SI590-SI587^PPMI_WES.HWI-ST987^204^AC5BHJACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3408^SI590-SI587^PPMI_WES
PPMI_3408,SI590-SI587,PPMI_WES,PPMI_3408^SI590-SI587^PPMI_WES.HWI-ST987^204^AC5BHJACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3408^SI590-SI587^PPMI_WES
PPMI_3408,SI5-SI1,PPMI_WES,PPMI_3408^SI5-SI1^PPMI_WES.SN987^168^C2NHHACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3408^SI5-SI1^PPMI_WES
PPMI_3408,SI5-SI1,PPMI_WES,PPMI_3408^SI5-SI1^PPMI_WES.SN987^168^C2NHHACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3408^SI5-SI1^PPMI_WES
PPMI_3408,SI5-SI1,PPMI_WES,PPMI_3408^SI5-SI1^PPMI_WES.SN987^168^C2NHHACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3408^SI5-SI1^PPMI_WES
PPMI_3409,SI30-SI10,PPMI_WES,PPMI_3409^SI30-SI10^PPMI_WES.SN987^168^C2NHHACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3409^SI30-SI10^PPMI_WES
PPMI_3409,SI30-SI10,PPMI_WES,PPMI_3409^SI30-SI10^PPMI_WES.SN987^168^C2NHHACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3409^SI30-SI10^PPMI_WES
