D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Nocardioides	1.0	39.5	56.0	75.0	115.0	1.0	23.5	39.5	54.5	75.0	1.0	24.0	42.5	51.0	57.0	1.0	18.5	36.5	80.0	168.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;__	1.0	1.0	1.0	1.0	29.0	1.0	1.0	1.0	1.0	29.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	36.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Propionibacteriaceae;D_5__Cutibacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Propionibacteriaceae;D_5__Microlunatus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.25	9.0	1.0	1.0	1.0	1.0	4.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Actinophytocola	1.0	1.0	1.0	1.0	29.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Amycolatopsis	1.0	1.0	1.0	2.75	13.0	1.0	1.0	1.0	23.75	46.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	19.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Lechevalieria	1.0	1.0	1.0	1.0	43.0	1.0	1.0	1.0	1.0	68.0	1.0	1.0	1.0	1.0	39.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Pseudonocardia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;__	1.0	13.75	71.0	144.75	503.0	1.0	66.0	128.0	252.25	926.0	1.0	1.0	1.0	8.5	842.0	1.0	1.0	1.0	7.5	169.0
